"stimulus (pA)" "response 1 (mV)" "response 2 (mV)" "response 3 (mV)"
150 -55.74645 -52.99988 -56.04249
150 -55.68239 -53.12196 -56.03333
150 -55.69459 -53.20741 -56.00282
150 -55.70069 -53.31725 -56.02419
150 -55.65489 -53.41492 -56.03029
150 -55.5786 -53.5675 -56.04553
150 -55.54505 -53.67127 -56.02114
150 -55.46874 -53.75978 -56.05775
150 -55.43823 -53.86657 -56.0974
150 -55.40466 -53.9734 -56.0425
150 -55.31312 -54.07104 -56.02724
150 -55.23988 -54.19006 -56.00588
150 -55.06592 -54.28773 -55.95397
150 -52.81371 -54.39147 -55.92956
150 -22.37549 -54.50134 -55.93261
150 18.14879 -54.59595 -55.9326
150 29.85838 -54.66309 -55.86854
150 25.87282 -54.73633 -55.7953
150 17.08069 -54.78821 -55.71595
150 7.49818 -54.87366 -55.55114
150 -2.10265 -54.96217 -55.34974
150 -11.5814201 -55.07507 -51.0498
150 -20.92284 -55.15137 -15.16114
150 -29.78822 -55.23376 20.25452
150 -36.94457 -55.33754 28.91235
150 -41.98913 -55.41991 24.33776
150 -45.28809 -55.49012 15.82335
150 -47.37548 -55.53285 6.66504
150 -48.73963 -55.61521 -2.47192
150 -49.60327 -55.68545 -11.52038
150 -50.21362 -55.67933 -20.7306
150 -50.63478 -55.74645 -29.44031
150 -50.97656 -55.78919 -36.51428
150 -51.25427 -55.78918 -41.55274
150 -51.49538 -55.83498 -44.88831
150 -51.64184 -55.92957 -47.13135
150 -51.82496 -55.98755 -48.60534
150 -51.97756 -56.03028 -49.57885
150 -52.07214 -56.07301 -50.24413
150 -52.1942 -56.15235 -50.76904
150 -52.37425 -56.23169 -51.15966
150 -52.47804 -56.25915 -51.43737
150 -52.5696 -56.2805 -51.70289
150 -52.67028 -56.34765 -51.90124
150 -52.76489 -56.36597 -52.07216
150 -52.87171 -56.41785 -52.27966
150 -52.96936 -56.43007 -52.41701
150 -53.06397 -56.47583 -52.52687
150 -53.17077 -56.52162 -52.67946
150 -53.27758 -56.54603 -52.7893
150 -53.41184 -56.61621 -52.89917
150 -53.5034 -56.64978 -53.006
150 -53.56445 -56.68335 -53.1189
150 -53.66821 -56.72609 -53.19822
150 -53.75368 -56.74134 -53.32032
150 -53.8086 -56.781 -53.41798
150 -53.87877 -56.76575 -53.54613
150 -53.96729 -56.7749 -53.65295
150 -54.05272 -56.79321 -53.76283
150 -54.12903 -56.79931 -53.86963
150 -54.21447 -56.79016 -53.97644
150 -54.31215 -56.84508 -54.06494
150 -54.41895 -56.83592 -54.15649
150 -54.46779 -56.87255 -54.26635
150 -54.51049 -56.88476 -54.3762
150 -54.56845 -56.90309 -54.44335
150 -54.57761 -56.9458 -54.50135
150 -54.59288 -56.98852 -54.60203
150 -54.6173 -57.01293 -54.63868
150 -54.68445 -57.04652 -54.73329
150 -54.71802 -57.08009 -54.82485
150 -54.73633 -57.08009 -54.84315
150 -54.78822 -57.135 -54.8767
150 -54.86146 -57.135 -54.93164
150 -54.87366 -57.17162 -55.00185
150 -54.92857 -57.21435 -55.0476
150 -54.98659 -57.20215 -55.11779
150 -55.02625 -57.23572 -55.16969
150 -55.06286 -57.2632 -55.24291
150 -55.13306 -57.20825 -55.29174
150 -55.18187 -57.2113 -55.33144
150 -55.23681 -57.19909 -55.3589
150 -55.29176 -57.135 -55.36805
150 -55.29177 -57.15027 -55.41383
150 -55.35891 -57.16246 -55.45655
150 -55.38635 -57.15637 -55.49317
150 -55.41076 -57.16552 -55.47179
150 -55.48707 -57.1655 -55.53284
150 -55.45654 -57.20215 -55.58165
150 -55.53284 -57.22048 -55.60606
150 -55.5725 -57.23877 -55.64576
150 -55.59691 -57.27539 -55.70984
150 -55.6091 -57.2693 -55.7312
150 -55.62743 -57.2693 -55.7892
150 -55.60301 -57.29675 -55.85024
150 -55.62438 -57.28454 -55.8655
150 -55.64576 -57.27538 -55.89295
150 -55.65797 -57.23571 -55.94786
150 -55.67627 -57.22048 -55.98144
150 -55.70679 -57.2571 -55.96925
150 -55.72511 -57.25708 -55.96619
150 -55.76171 -57.29369 -56.0425
150 -55.74951 -57.32725 -56.05775
150 -55.73425 -57.36388 -56.0852
150 -55.75256 -57.33335 -56.11877
150 -55.74951 -57.3883 -56.15845
150 -55.73425 -57.41577 -56.19202
150 -55.73121 -57.40052 -56.19814
150 -55.76477 -57.42493 -56.20728
150 -55.77392 -57.40663 -56.2378
150 -55.84108 -57.38526 -56.25305
150 -55.85939 -57.38525 -56.24695
150 -55.91125 -57.42491 -56.25915
150 -55.93872 -57.42799 -56.28355
150 -55.95398 -57.4585 -56.28355
150 -55.93565 -57.40358 -56.28966
150 -55.94786 -57.42799 -56.2683
150 -55.97537 -57.40967 -56.2805
150 -55.95396 -57.4524 -56.27134
150 -55.93871 -57.45239 -56.2744
150 -55.94786 -57.4585 -56.31406
150 -55.9845 -57.4585 -56.2683
150 -55.9784 -57.47376 -56.33545
150 -55.93261 -57.47374 -56.35987
150 -55.93263 -57.47681 -56.36595
150 -55.96009 -57.47376 -56.3446
150 -55.98145 -57.4646 -56.34765
150 -55.98145 -57.46155 -56.3629
150 -55.99366 -57.45544 -56.39953
150 -55.98144 -57.45545 -56.39038
150 -56.00589 -57.4524 -56.41175
150 -56.02114 -57.4707 -56.39039
150 -56.03334 -57.51343 -56.40565
150 -56.02114 -57.51037 -56.39343
150 -56.01502 -57.50731 -56.38428
150 -56.02419 -57.49817 -56.40259
150 -56.03028 -57.43409 -56.41479
150 -56.00283 -57.46155 -56.39343
150 -55.98451 -57.4585 -56.3507
150 -55.99366 -57.42494 -56.32933
150 -55.98754 -57.44935 -56.33543
150 -55.95702 -57.40968 -56.32017
150 -55.94176 -57.428 -56.33543
150 -55.92345 -57.45239 -56.34461
150 -55.9143 -57.48901 -56.28965
150 -55.87465 -57.43714 -56.33237
150 -55.82888 -57.44019 -56.30185
150 -55.74951 -57.49207 -56.29271
150 -55.7251 -57.49205 -56.26525
150 -55.74036 -57.53174 -56.2683
150 -55.76782 -57.50426 -56.25915
150 -55.77392 -57.50426 -56.25
150 -55.76172 -57.49205 -56.24085
150 -55.78002 -57.4524 -56.19507
150 -55.77393 -57.42188 -56.19814
150 -55.77392 -57.37914 -56.21949
150 -55.7373 -57.33947 -56.21339
150 -55.67933 -57.35777 -56.16456
150 -55.62439 -57.33335 -56.13708
150 -55.59081 -57.3059 -56.05165
150 -55.5542 -57.312 -56.07605
150 -55.542 -57.27541 -56.07605
150 -55.48403 -57.26319 -56.14928
150 -55.50234 -57.22352 -56.1096
150 -55.4596 -57.1991 -56.15234
150 -55.41076 -57.22046 -56.13708
150 -55.36195 -57.22046 -56.14319
150 -55.31008 -57.2113 -56.09741
150 -55.2002 -57.18689 -56.04555
150 -55.04762 -57.16554 -55.97229
150 -52.94188 -57.18382 -55.86245
150 -24.28589 -57.18688 -55.78307
150 16.65649 -57.18993 -55.70985
150 29.26634 -57.15331 -55.62132
150 25.69886 -57.20216 -55.542
150 17.02576 -57.20825 -55.44433
150 7.22046 -57.18994 -55.34669
150 -2.68249 -57.18078 -55.20934
150 -12.6556299 -57.1472 -54.43116
150 -22.46093 -57.18079 -35.49805
150 -31.31104 -57.1472 8.0230801
150 -38.22936 -57.13196 26.95312
150 -42.95962 -57.14415 26.46483
150 -46.0083 -57.0465 18.86901
150 -47.87903 -57.04042 9.5550701
150 -49.09059 -56.96716 -0.25331
150 -49.85655 -56.96411 -10.13183
150 -50.37232 -56.97022 -19.99205
150 -50.72937 -56.9336 -29.11072
150 -51.03455 -56.86644 -36.55396
150 -51.27563 -56.82675 -41.70837
150 -51.50453 -56.81456 -45.11107
150 -51.62352 -56.7932 -47.33582
150 -51.79442 -56.77795 -48.83118
150 -51.91345 -56.7688 -49.84435
150 -52.01112 -56.76574 -50.51575
150 -52.12097 -56.75049 -51.02844
150 -52.20642 -56.71386 -51.37635
150 -52.32848 -56.71084 -51.58081
150 -52.46582 -56.71082 -51.84631
150 -52.55434 -56.7444 -52.03552
150 -52.64281 -56.67724 -52.18201
150 -52.78931 -56.68029 -52.37425
150 -52.84422 -56.68946 -52.54822
150 -52.95105 -56.62841 -52.6886
150 -53.05789 -56.64977 -52.81982
150 -53.16466 -56.66197 -52.96937
150 -53.2715 -56.65282 -53.14941
150 -53.38134 -56.6284 -53.25013
150 -53.4546 -56.5552 -53.38438
150 -53.50034 -56.53689 -53.4485
150 -53.57055 -56.49414 -53.55833
150 -53.62244 -56.49415 -53.6499
150 -53.65906 -56.46971 -53.73231
150 -53.71398 -56.44225 -53.78419
150 -53.79945 -56.35987 -53.86657
150 -53.8513 -56.27135 -53.94287
150 -53.90623 -56.1554 -54.02526
150 -53.97948 -55.97535 -54.14733
150 -54.05577 -55.87159 -54.25416
150 -54.06493 -55.69153 -54.3152
150 -54.17481 -54.1565 -54.37315
150 -54.22669 -26.60216 -54.422
150 -54.31214 16.24756 -54.45861
150 -54.39148 29.86755 -54.5105
150 -54.4403 26.10168 -54.5288
150 -54.4739 16.54663 -54.59898
150 -54.5227 5.49622 -54.63866
150 -54.56847 -6.06689009 -54.67225
150 -54.60814 -17.76122 -54.74549
150 -54.65698 -28.79943 -54.77907
150 -54.69665 -37.70142 -54.8401
150 -54.72107 -43.67371 -54.8767
150 -54.76381 -47.44262 -54.93774
150 -54.76685 -49.71619 -55.00184
150 -54.81568 -51.06812 -55.06895
150 -54.87366 -51.86464 -55.04455
150 -54.92553 -52.38952 -55.0842
150 -54.96827 -52.72217 -55.11168
150 -54.98048 -52.9785 -55.19105
150 -55.02015 -53.14025 -55.22765
150 -55.03845 -53.25622 -55.23986
150 -55.10557 -53.36304 -55.2887
150 -55.16053 -53.43323 -55.29175
150 -55.16052 -53.52784 -55.31006
150 -55.20325 -53.57972 -55.28259
150 -55.22766 -53.68956 -55.27649
150 -55.26122 -53.77809 -55.29481
150 -55.30091 -53.87877 -55.26122
150 -55.28565 -53.9917 -55.29482
150 -55.29482 -54.04661 -55.31313
150 -55.34365 -54.14123 -55.32229
150 -55.32227 -54.24194 -55.3772
150 -55.32839 -54.26942 -55.38024
150 -55.33449 -54.3274 -55.3894
150 -55.31619 -54.39146 -55.4016
150 -55.32839 -54.46167 -55.40465
150 -55.36805 -54.5166 -55.40465
150 -55.33754 -54.58067 -55.36499
150 -55.33754 -54.60205 -55.40466
150 -55.37415 -54.67224 -55.44431
150 -55.41992 -54.71192 -55.42906
150 -55.42907 -54.72717 -55.46569
150 -55.41991 -54.80958 -55.48707
150 -55.41381 -54.87977 -55.47487
150 -55.38025 -54.97436 -55.47487
150 -55.41076 -55.02014 -55.46874
150 -55.48096 -55.0537 -55.45961
150 -55.45958 -55.11777 -55.48401
150 -55.43212 -55.22155 -55.50844
150 -55.44433 -55.24292 -55.51147
150 -55.46874 -55.28259 -55.53285
150 -55.46876 -55.31923 -55.55115
150 -55.46874 -55.3772 -55.58776
150 -55.46571 -55.41381 -55.55419
150 -55.4718 -55.4657 -55.5664
150 -55.51454 -55.53285 -55.60301
150 -55.50235 -55.5481 -55.62131
150 -55.5359 -55.57555 -55.62132
150 -55.58471 -55.65185 -55.61829
150 -55.61828 -55.66102 -55.65186
150 -55.64573 -55.6885 -55.62132
150 -55.60607 -55.7312 -55.67321
150 -55.61217 -55.7312 -55.69155
150 -55.66101 -55.78615 -55.66406
150 -55.68542 -55.76783 -55.62742
150 -55.67321 -55.81058 -55.5847
150 -55.63658 -55.84718 -55.5725
150 -55.6335 -55.84719 -55.5603
150 -55.60605 -55.86854 -55.55725
150 -55.58165 -55.8716 -55.51453
150 -55.5664 -55.86245 -55.53894
150 -55.5542 -55.92346 -55.542
150 -55.55115 -55.94788 -55.56335
150 -55.56335 -55.92955 -55.50844
150 -55.5664 -55.94176 -55.5725
150 -55.58166 -56.00587 -55.51759
150 -55.59997 -56.04249 -55.49013
150 -55.57861 -56.04858 -55.46265
150 -55.54505 -56.05775 -55.44128
150 -55.55115 -56.06689 -55.47487
150 -55.52674 -56.073 -55.48706
150 -55.51759 -56.06079 -55.4718
150 -55.50843 -56.09436 -55.40771
150 -55.45348 -56.10962 -55.38025
150 -55.4016 -56.12182 -55.33143
150 -55.3772 -56.15235 -55.25515
150 -55.34059 -56.14928 -55.14831
150 -55.28566 -56.12793 -55.10557
150 -55.22155 -56.13708 -55.0415
150 -55.17578 -56.17067 -55.02625
150 -55.15748 -56.1615 -54.96523
150 -55.13305 -56.16455 -54.90721
150 -55.08116 -56.15844 -54.8706
150 -55.03845 -56.15539 -54.82789
150 -55.06591 -56.13708 -54.78212
150 -55.072 -56.10655 -54.75465
150 -55.03845 -56.12791 -54.67528
150 -55.03235 -56.0913 -54.12597
150 -54.99269 -56.06385 -39.03198
150 -54.9408 -56.10351 3.8208101
150 -54.83399 -56.07301 25.58287
150 -54.72109 -56.06995 26.90123
150 -54.58069 -56.0425 20.26673
150 -53.23487 -56.01501 11.57227
150 -29.50745 -56.01504 2.36511999
150 12.90894 -56.01502 -6.78712
150 28.49732 -56.01502 -15.93017
150 26.43434 -55.99672 -24.90844
150 18.338 -55.93566 -32.83998
150 8.85315 -55.896 -38.90075
150 -0.88805 -55.89905 -43.01759
150 -10.54382 -55.92651 -45.78247
150 -20.08666 -55.95091 -47.5464
150 -28.88794 -55.96923 -48.68468
150 -36.06568 -55.96009 -49.51478
150 -41.26587 -55.94175 -50.10071
150 -44.64721 -55.93566 -50.47302
150 -46.85973 -55.96924 -50.82093
150 -48.2605 -55.97839 -51.09558
150 -49.17908 -55.99367 -51.3153
150 -49.8169 -56.00893 -51.4984
150 -50.29603 -55.99672 -51.72727
150 -50.65611 -55.9845 -51.90123
150 -50.96742 -55.95398 -52.04772
150 -51.16578 -55.95702 -52.15147
150 -51.35499 -55.9845 -52.32848
150 -51.57164 -55.96924 -52.48412
150 -51.74865 -55.94481 -52.61536
150 -51.88292 -55.95397 -52.77711
150 -52.03248 -55.90515 -52.89001
150 -52.17286 -55.9143 -53.00293
150 -52.25221 -55.93872 -53.16469
150 -52.4109 -55.89294 -53.27758
150 -52.54518 -55.85939 -53.33862
150 -52.67639 -55.89296 -53.46069
150 -52.79845 -55.896 -53.56139
150 -52.93884 -55.81973 -53.65905
150 -53.03346 -55.70372 -53.72315
150 -53.15857 -55.53894 -53.75978
150 -53.25317 -55.1422 -53.88792
150 -53.32641 -41.29638 -53.90624
150 -53.42712 3.54919 -54.0283
150 -53.50646 27.14539 -54.13818
150 -53.58888 28.39051 -54.2267
150 -53.65601 20.92589 -54.27552
150 -53.74757 11.30983 -54.32435
150 -53.81165 1.33361 -54.44947
150 -53.90319 -8.73413 -54.53796
150 -53.95204 -18.88427 -54.60204
150 -54.05271 -28.62854 -54.64172
150 -54.09242 -36.62109 -54.70276
150 -54.15649 -42.18445 -54.74854
150 -54.22973 -45.75806 -54.80042
150 -54.27553 -48.0255 -54.80957
150 -54.30299 -49.49647 -54.86755
150 -54.36706 -50.48828 -54.88282
150 -54.4342 -51.1505 -54.92552
150 -54.51966 -51.58692 -54.99574
150 -54.55017 -51.92565 -55.08421
150 -54.59594 -52.14234 -55.15747
150 -54.67225 -52.31627 -55.20325
150 -54.71191 -52.45669 -55.2124
150 -54.73633 -52.61231 -55.2704
150 -54.79127 -52.74353 -55.30701
150 -54.84925 -52.84424 -55.3589
150 -54.953 -52.91748 -55.3833
150 -55.00184 -53.04567 -55.3894
150 -55.04456 -53.15246 -55.44129
150 -55.06285 -53.2959 -55.49011
150 -55.11168 -53.42407 -55.49927
150 -55.11776 -53.53698 -55.5298
150 -55.16051 -53.61023 -55.5664
150 -55.16358 -53.71705 -55.5664
150 -55.14833 -53.76893 -55.55115
150 -55.15749 -53.87268 -55.61217
150 -55.20325 -53.96118 -55.64576
150 -55.21241 -54.02525 -55.63659
150 -55.23986 -54.09239 -55.6427
150 -55.23073 -54.12903 -55.69155
150 -55.26428 -54.26026 -55.7495
150 -55.2826 -54.364 -55.7617
150 -55.30093 -54.43726 -55.75866
150 -55.31617 -54.47999 -55.81361
150 -55.33755 -54.53796 -55.81971
150 -55.30704 -54.61729 -55.87769
150 -55.30703 -54.67225 -55.91431
150 -55.36195 -54.77295 -55.93262
150 -55.365 -54.80349 -55.96617
150 -55.3894 -54.83704 -55.96617
150 -55.45044 -54.91639 -55.96619
150 -55.47181 -54.97131 -55.98145
150 -55.49012 -55.07507 -55.97534
150 -55.50538 -55.15442 -55.9906
150 -55.51454 -55.20019 -55.98755
150 -55.51149 -55.27038 -56.03639
150 -55.50845 -55.29482 -56.05774
150 -55.5359 -55.28258 -56.04554
150 -55.542 -55.34973 -56.04249
150 -55.55725 -55.3589 -56.05471
150 -55.55115 -55.39246 -56.0974
150 -55.5481 -55.44738 -56.1035
150 -55.56945 -55.45962 -56.0852
150 -55.58166 -55.53284 -56.0913
150 -55.58775 -55.56641 -56.0791
150 -55.58777 -55.62133 -56.12181
150 -55.5786 -55.64878 -56.14318
150 -55.63658 -55.63965 -56.19202
150 -55.5908 -55.63049 -56.23169
150 -55.58166 -55.66712 -56.20729
150 -55.59691 -55.65798 -56.24085
150 -55.63048 -55.71595 -56.2317
150 -55.65186 -55.74645 -56.2195
150 -55.67932 -55.77393 -56.24085
150 -55.69457 -55.74646 -56.24999
150 -55.69153 -55.81362 -56.28355
150 -55.63047 -55.84719 -56.31102
150 -55.53285 -55.83499 -56.33849
150 -55.52674 -55.82582 -56.311
150 -55.48708 -55.87464 -56.31407
150 -55.49623 -55.8838 -56.29881
150 -55.49012 -55.9021 -56.31407
150 -55.50233 -55.95703 -56.30796
150 -55.42603 -55.97228 -56.30797
150 -55.38635 -55.96008 -56.32323
150 -55.38025 -55.98144 -56.31102
150 -55.34975 -55.99977 -56.28965
150 -55.3589 -55.96006 -56.2744
150 -55.3589 -55.97839 -56.27441
150 -55.33144 -55.98144 -56.2805
150 -55.30703 -56.01809 -56.28965
150 -55.28258 -56.06385 -56.2866
150 -55.31618 -56.11265 -56.30492
150 -55.25207 -56.13708 -56.27441
150 -55.24292 -56.17065 -56.26525
150 -55.17884 -56.17676 -56.25305
150 -55.13611 -56.18593 -56.23474
150 -55.07505 -56.18898 -56.18287
150 -55.011 -56.14928 -56.11572
150 -54.95606 -56.16149 -56.12486
150 -54.7882 -56.14013 -56.10045
150 -53.89097 -56.13706 -56.12487
150 -34.76867 -56.15538 -56.14624
150 8.4075799 -56.15234 -56.12485
150 27.22168 -56.18593 -56.13707
150 26.69982 -56.18591 -56.13707
150 19.31762 -56.20423 -56.11571
150 10.4156501 -56.24084 -56.10351
150 1.23901 -56.25916 -56.09741
150 -7.8735301 -56.25915 -56.03944
150 -16.94031 -56.2622 -55.97535
150 -25.67749 -56.29576 -55.92345
150 -33.20924 -56.25915 -55.8899
150 -38.87635 -56.25915 -55.87464
150 -42.69409 -56.30491 -55.8838
150 -45.24229 -56.31407 -55.86548
150 -46.90551 -56.29576 -55.91736
150 -47.96754 -56.2805 -55.85939
150 -48.71826 -56.27135 -55.75868
150 -49.28282 -56.27745 -55.75561
150 -49.74974 -56.31101 -55.68238
150 -50.14954 -56.29271 -55.63658
150 -50.41809 -56.25 -55.61828
150 -50.65612 -56.25305 -55.62437
150 -50.89111 -56.22863 -55.65183
150 -51.07116 -56.20117 -55.66406
150 -51.29088 -56.18897 -55.67323
150 -51.44348 -56.22865 -55.67016
150 -51.57471 -56.19508 -55.70677
150 -51.77613 -56.1676 -55.68542
150 -51.9043 -56.16149 -55.68848
150 -52.05689 -56.14928 -55.66711
150 -52.19726 -56.11266 -55.6213
150 -52.30408 -56.12792 -55.59997
150 -52.40479 -56.10656 -55.53285
150 -52.47192 -56.073 -55.47485
150 -52.6306 -56.073 -55.4077
150 -52.73438 -56.0974 -55.37721
150 -52.81676 -56.10351 -55.32533
150 -52.88697 -56.13097 -55.30093
150 -52.97547 -56.13401 -55.30704
150 -53.0945 -56.1096 -55.26733
150 -53.19213 -56.09741 -55.24903
150 -53.26232 -56.08825 -55.23376
150 -53.31725 -56.0913 -55.17579
150 -53.35693 -56.11265 -55.10253
150 -53.4424 -56.12181 -54.99269
150 -53.50036 -56.13096 -54.87671
150 -53.59497 -56.16149 -54.67225
150 -53.656 -56.13708 -48.49855
150 -53.74147 -56.13096 -10.6964
150 -53.79638 -56.06384 20.78553
150 -53.89099 -56.00587 27.27357
150 -53.93982 -55.98755 22.2168
150 -54.03135 -55.94482 13.58032
150 -54.02526 -55.95398 4.03443
150 -54.08324 -55.92956 -5.78614
150 -54.0863 -55.9204 -15.59143
150 -54.10461 -55.87771 -25.13428
150 -54.0863 -55.86244 -33.40455
150 -54.15956 -55.83192 -39.4989
150 -54.22058 -55.78918 -43.58521
150 -54.24501 -55.70985 -46.20056
150 -54.29994 -55.63048 -47.89429
150 -54.2969 -55.5481 -48.9746
150 -54.37011 -55.42602 -49.71313
150 -54.39148 -55.31006 -50.21057
150 -54.46473 -55.14526 -50.57068
150 -54.50745 -51.02845 -50.84838
150 -54.54101 -15.23742 -51.04981
150 -54.54405 20.5963199 -51.22986
150 -54.58372 29.10157 -51.40076
150 -54.66002 24.16077 -51.55334
150 -54.67834 15.2771 -51.7395
150 -54.69361 5.40161001 -51.85242
150 -54.70885 -4.83093 -51.99891
150 -54.69666 -15.0482 -52.11792
150 -54.64477 -24.99694 -52.18811
150 -54.64477 -33.59984 -52.30714
150 -54.70885 -39.96582 -52.44752
150 -54.74243 -44.17422 -52.61231
150 -54.72716 -46.86585 -52.71303
150 -54.76685 -48.64807 -52.8015
150 -54.776 -49.73755 -52.9419
150 -54.77599 -50.54017 -53.05483
150 -54.80349 -51.05895 -53.1006
150 -54.80348 -51.42823 -53.17384
150 -54.8645 -51.70897 -53.28368
150 -54.834 -51.94397 -53.35694
150 -54.8462 -52.12707 -53.43018
150 -54.86755 -52.29491 -53.54309
150 -54.86146 -52.41089 -53.6255
150 -54.8767 -52.55432 -53.72923
150 -54.89501 -52.70692 -53.7964
150 -54.89502 -52.86255 -53.8574
150 -54.92858 -52.97242 -53.89402
150 -54.92553 -53.03955 -53.97949
150 -54.92247 -53.14637 -54.03135
150 -54.92857 -53.25623 -54.10156
150 -54.90416 -53.38439 -54.15038
150 -54.90416 -53.48817 -54.19922
150 -54.94996 -53.57054 -54.25111
150 -54.95301 -53.61635 -54.27858
150 -55.0171 -53.73535 -54.32435
150 -55.00184 -53.88182 -54.38536
150 -54.99575 -53.94592 -54.47389
150 -55.00185 -54.04358 -54.52575
150 -55.03235 -54.11377 -54.55932
150 -55.0232 -54.14125 -54.65394
150 -55.00185 -54.19616 -54.68751
150 -55.00795 -54.29687 -54.6936
150 -55.00185 -54.37011 -54.73632
150 -55.0476 -54.44948 -54.79128
150 -55.03845 -54.47999 -54.8706
150 -55.01405 -54.59594 -54.8645
150 -54.9469 -54.63256 -54.87976
150 -54.95301 -54.64785 -54.90111
150 -55.00184 -54.6814 -54.91637
150 -54.9469 -54.70275 -54.94994
150 -54.92553 -54.76989 -54.98048
150 -54.90417 -54.87367 -55.01098
150 -54.98046 -54.92247 -55.06895
150 -54.92554 -54.98048 -55.08726
150 -54.91943 -55.01708 -55.12084
150 -54.89198 -55.05065 -55.20326
150 -54.82485 -55.13611 -55.2002
150 -54.86144 -55.19715 -55.17275
150 -54.90722 -55.27955 -55.13306
150 -54.91333 -55.30092 -55.19104
150 -54.91332 -55.33755 -55.20325
150 -54.93164 -55.3772 -55.24292
150 -54.93468 -55.4138 -55.27649
150 -54.96826 -55.4138 -55.31617
150 -54.953 -55.45349 -55.31924
150 -54.91027 -55.47181 -55.34059
150 -54.88891 -55.52675 -55.40161
150 -54.91026 -55.55115 -55.38025
150 -54.90111 -55.60302 -55.37415
150 -54.89807 -55.64881 -55.40466
150 -54.92858 -55.67017 -55.42296
150 -54.90417 -55.69458 -55.41381
150 -54.81569 -55.7129 -55.41991
150 -54.75157 -55.76171 -55.43822
150 -54.73022 -55.78308 -55.42906
150 -54.72718 -55.82583 -55.46264
150 -54.70886 -55.86854 -55.45347
150 -54.69055 -55.91125 -55.48401
150 -54.66614 -55.9387 -55.4993
150 -54.60815 -55.96617 -55.52675
150 -54.6051 -55.93566 -55.55725
150 -54.57458 -55.9265 -55.5786
150 -54.46472 -55.93872 -55.61216
150 -54.33045 -55.98145 -55.603
150 -54.07715 -56.01197 -55.5969
150 -51.72729 -56.02114 -55.5725
150 -23.66639 -56.04554 -55.55115
150 15.59145 -56.10655 -55.55115
150 28.10669 -56.10045 -55.51451
150 25.2655 -56.11266 -55.52063
150 17.42859 -56.13098 -55.50539
150 8.50525 -56.1798 -55.49623
150 -0.49438001 -56.14623 -55.48402
150 -9.24682 -56.17674 -55.48401
150 -17.87415 -56.17675 -55.44128
150 -26.08337 -56.15234 -55.41076
150 -33.13599 -56.14012 -55.39855
150 -38.5193 -56.17372 -55.34669
150 -42.28516 -56.19507 -55.31314
150 -44.83336 -56.18592 -55.28259
150 -46.56677 -56.18898 -55.28261
150 -47.70813 -56.21643 -55.27954
150 -48.49853 -56.2744 -55.27039
150 -49.05395 -56.28355 -55.27953
150 -49.52698 -56.31101 -55.25512
150 -49.82912 -56.3446 -55.1758
150 -50.14342 -56.38123 -55.16664
150 -50.38149 -56.40259 -55.11473
150 -50.56761 -56.43006 -55.0537
150 -50.78125 -56.45142 -55.0232
150 -50.96436 -56.41785 -54.96216
150 -51.10474 -56.427 -54.93775
150 -51.26039 -56.46055 -54.8645
150 -51.44654 -56.49414 -54.83705
150 -51.6449 -56.49108 -54.77601
150 -51.78222 -56.4911 -54.71496
150 -51.92566 -56.53382 -54.57458
150 -52.0752 -56.57655 -54.21143
150 -52.2217 -56.58875 -43.5974
150 -52.359 -56.61925 -2.9113899
150 -52.49635 -56.61315 22.99194
150 -52.6184 -56.6162 26.67237
150 -52.72217 -56.65588 21.05713
150 -52.84424 -56.62841 12.93031
150 -52.98463 -56.63146 4.33044
150 -53.1128 -56.67723 -4.24499
150 -53.1738 -56.6803 -12.7532999
150 -53.21045 -56.65282 -21.31958
150 -53.3203 -56.66198 -29.3213
